name,markup,category,width,height,frames,source
spr_ui_generic_icon_baby_outline_rowan_darker,[icon:spr_ui_generic_icon_baby_outline_rowan_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_rowan_darker.meta.toml
spr_ui_generic_icon_baby_outline_rowan_lighter,[icon:spr_ui_generic_icon_baby_outline_rowan_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_rowan_lighter.meta.toml
spr_ui_generic_icon_baby_outline_rune_darker,[icon:spr_ui_generic_icon_baby_outline_rune_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_rune_darker.meta.toml
spr_ui_generic_icon_baby_outline_rune_lighter,[icon:spr_ui_generic_icon_baby_outline_rune_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_rune_lighter.meta.toml
spr_ui_generic_icon_baby_outline_sterling_darker,[icon:spr_ui_generic_icon_baby_outline_sterling_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_sterling_darker.meta.toml
spr_ui_generic_icon_baby_outline_sterling_lighter,[icon:spr_ui_generic_icon_baby_outline_sterling_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_sterling_lighter.meta.toml
spr_ui_generic_icon_baby_outline_tephra_darker,[icon:spr_ui_generic_icon_baby_outline_tephra_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_tephra_darker.meta.toml
spr_ui_generic_icon_baby_outline_tephra_lighter,[icon:spr_ui_generic_icon_baby_outline_tephra_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_tephra_lighter.meta.toml
spr_ui_generic_icon_baby_outline_torin_darker,[icon:spr_ui_generic_icon_baby_outline_torin_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_torin_darker.meta.toml
spr_ui_generic_icon_baby_outline_torin_lighter,[icon:spr_ui_generic_icon_baby_outline_torin_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_torin_lighter.meta.toml
spr_ui_generic_icon_baby_outline_wilder_darker,[icon:spr_ui_generic_icon_baby_outline_wilder_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_wilder_darker.meta.toml
spr_ui_generic_icon_baby_outline_wilder_lighter,[icon:spr_ui_generic_icon_baby_outline_wilder_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_outline_wilder_lighter.meta.toml
spr_ui_generic_icon_baby_rowan_darker,[icon:spr_ui_generic_icon_baby_rowan_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_rowan_darker.meta.toml
spr_ui_generic_icon_baby_rowan_lighter,[icon:spr_ui_generic_icon_baby_rowan_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_rowan_lighter.meta.toml
spr_ui_generic_icon_baby_rune_darker,[icon:spr_ui_generic_icon_baby_rune_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_rune_darker.meta.toml
spr_ui_generic_icon_baby_rune_lighter,[icon:spr_ui_generic_icon_baby_rune_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_rune_lighter.meta.toml
spr_ui_generic_icon_baby_small_astrid_darker,[icon:spr_ui_generic_icon_baby_small_astrid_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_astrid_darker.meta.toml
spr_ui_generic_icon_baby_small_astrid_lighter,[icon:spr_ui_generic_icon_baby_small_astrid_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_astrid_lighter.meta.toml
spr_ui_generic_icon_baby_small_brid_darker,[icon:spr_ui_generic_icon_baby_small_brid_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_brid_darker.meta.toml
spr_ui_generic_icon_baby_small_brid_lighter,[icon:spr_ui_generic_icon_baby_small_brid_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_brid_lighter.meta.toml
spr_ui_generic_icon_baby_small_cedar_darker,[icon:spr_ui_generic_icon_baby_small_cedar_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_cedar_darker.meta.toml
spr_ui_generic_icon_baby_small_cedar_lighter,[icon:spr_ui_generic_icon_baby_small_cedar_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_cedar_lighter.meta.toml
spr_ui_generic_icon_baby_small_ellie_darker,[icon:spr_ui_generic_icon_baby_small_ellie_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_ellie_darker.meta.toml
spr_ui_generic_icon_baby_small_ellie_lighter,[icon:spr_ui_generic_icon_baby_small_ellie_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_ellie_lighter.meta.toml
spr_ui_generic_icon_baby_small_fray_darker,[icon:spr_ui_generic_icon_baby_small_fray_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_fray_darker.meta.toml
spr_ui_generic_icon_baby_small_fray_lighter,[icon:spr_ui_generic_icon_baby_small_fray_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_fray_lighter.meta.toml
spr_ui_generic_icon_baby_small_kam_darker,[icon:spr_ui_generic_icon_baby_small_kam_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_kam_darker.meta.toml
spr_ui_generic_icon_baby_small_kam_lighter,[icon:spr_ui_generic_icon_baby_small_kam_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_kam_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_astrid_darker,[icon:spr_ui_generic_icon_baby_small_outline_astrid_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_astrid_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_astrid_lighter,[icon:spr_ui_generic_icon_baby_small_outline_astrid_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_astrid_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_brid_darker,[icon:spr_ui_generic_icon_baby_small_outline_brid_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_brid_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_brid_lighter,[icon:spr_ui_generic_icon_baby_small_outline_brid_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_brid_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_cedar_darker,[icon:spr_ui_generic_icon_baby_small_outline_cedar_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_cedar_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_cedar_lighter,[icon:spr_ui_generic_icon_baby_small_outline_cedar_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_cedar_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_ellie_darker,[icon:spr_ui_generic_icon_baby_small_outline_ellie_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_ellie_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_ellie_lighter,[icon:spr_ui_generic_icon_baby_small_outline_ellie_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_ellie_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_fray_darker,[icon:spr_ui_generic_icon_baby_small_outline_fray_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_fray_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_fray_lighter,[icon:spr_ui_generic_icon_baby_small_outline_fray_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_fray_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_kam_darker,[icon:spr_ui_generic_icon_baby_small_outline_kam_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_kam_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_kam_lighter,[icon:spr_ui_generic_icon_baby_small_outline_kam_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_kam_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_rowan_darker,[icon:spr_ui_generic_icon_baby_small_outline_rowan_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_rowan_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_rowan_lighter,[icon:spr_ui_generic_icon_baby_small_outline_rowan_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_rowan_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_rune_darker,[icon:spr_ui_generic_icon_baby_small_outline_rune_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_rune_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_rune_lighter,[icon:spr_ui_generic_icon_baby_small_outline_rune_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_rune_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_sterling_darker,[icon:spr_ui_generic_icon_baby_small_outline_sterling_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_sterling_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_sterling_lighter,[icon:spr_ui_generic_icon_baby_small_outline_sterling_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_sterling_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_tephra_darker,[icon:spr_ui_generic_icon_baby_small_outline_tephra_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_tephra_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_tephra_lighter,[icon:spr_ui_generic_icon_baby_small_outline_tephra_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_tephra_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_torin_darker,[icon:spr_ui_generic_icon_baby_small_outline_torin_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_torin_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_torin_lighter,[icon:spr_ui_generic_icon_baby_small_outline_torin_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_torin_lighter.meta.toml
spr_ui_generic_icon_baby_small_outline_wilder_darker,[icon:spr_ui_generic_icon_baby_small_outline_wilder_darker],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_wilder_darker.meta.toml
spr_ui_generic_icon_baby_small_outline_wilder_lighter,[icon:spr_ui_generic_icon_baby_small_outline_wilder_lighter],UI NEW/Generic/Icons/Baby Small,13,13,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_outline_wilder_lighter.meta.toml
spr_ui_generic_icon_baby_small_rowan_darker,[icon:spr_ui_generic_icon_baby_small_rowan_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_rowan_darker.meta.toml
spr_ui_generic_icon_baby_small_rowan_lighter,[icon:spr_ui_generic_icon_baby_small_rowan_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_rowan_lighter.meta.toml
spr_ui_generic_icon_baby_small_rune_darker,[icon:spr_ui_generic_icon_baby_small_rune_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_rune_darker.meta.toml
spr_ui_generic_icon_baby_small_rune_lighter,[icon:spr_ui_generic_icon_baby_small_rune_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_rune_lighter.meta.toml
spr_ui_generic_icon_baby_small_sterling_darker,[icon:spr_ui_generic_icon_baby_small_sterling_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_sterling_darker.meta.toml
spr_ui_generic_icon_baby_small_sterling_lighter,[icon:spr_ui_generic_icon_baby_small_sterling_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_sterling_lighter.meta.toml
spr_ui_generic_icon_baby_small_tephra_darker,[icon:spr_ui_generic_icon_baby_small_tephra_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_tephra_darker.meta.toml
spr_ui_generic_icon_baby_small_tephra_lighter,[icon:spr_ui_generic_icon_baby_small_tephra_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_tephra_lighter.meta.toml
spr_ui_generic_icon_baby_small_torin_darker,[icon:spr_ui_generic_icon_baby_small_torin_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_torin_darker.meta.toml
spr_ui_generic_icon_baby_small_torin_lighter,[icon:spr_ui_generic_icon_baby_small_torin_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_torin_lighter.meta.toml
spr_ui_generic_icon_baby_small_wilder_darker,[icon:spr_ui_generic_icon_baby_small_wilder_darker],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_wilder_darker.meta.toml
spr_ui_generic_icon_baby_small_wilder_lighter,[icon:spr_ui_generic_icon_baby_small_wilder_lighter],UI NEW/Generic/Icons/Baby Small,11,11,1,assets/animations/UI NEW/Generic/Icons/Baby Small/spr_ui_generic_icon_baby_small_wilder_lighter.meta.toml
spr_ui_generic_icon_baby_sterling_darker,[icon:spr_ui_generic_icon_baby_sterling_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_sterling_darker.meta.toml
spr_ui_generic_icon_baby_sterling_lighter,[icon:spr_ui_generic_icon_baby_sterling_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_sterling_lighter.meta.toml
spr_ui_generic_icon_baby_tephra_darker,[icon:spr_ui_generic_icon_baby_tephra_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_tephra_darker.meta.toml
spr_ui_generic_icon_baby_tephra_lighter,[icon:spr_ui_generic_icon_baby_tephra_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_tephra_lighter.meta.toml
spr_ui_generic_icon_baby_torin_darker,[icon:spr_ui_generic_icon_baby_torin_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_torin_darker.meta.toml
spr_ui_generic_icon_baby_torin_lighter,[icon:spr_ui_generic_icon_baby_torin_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_torin_lighter.meta.toml
spr_ui_generic_icon_baby_wilder_darker,[icon:spr_ui_generic_icon_baby_wilder_darker],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_wilder_darker.meta.toml
spr_ui_generic_icon_baby_wilder_lighter,[icon:spr_ui_generic_icon_baby_wilder_lighter],UI NEW/Generic/Icons/Baby,24,20,1,assets/animations/UI NEW/Generic/Icons/Baby/spr_ui_generic_icon_baby_wilder_lighter.meta.toml
spr_ui_generic_icon_currency,[icon:spr_ui_generic_icon_currency],UI NEW/Generic/Icons,7,7,1,assets/animations/UI NEW/Generic/Icons/spr_ui_generic_icon_currency.meta.toml
spr_ui_generic_icon_item_regrowth,[icon:spr_ui_generic_icon_item_regrowth],UI NEW/Generic/Icons,10,10,1,assets/animations/UI NEW/Generic/Icons/spr_ui_generic_icon_item_regrowth.meta.toml
spr_ui_generic_icon_itemgrowthduration,[icon:spr_ui_generic_icon_itemgrowthduration],UI NEW/Generic/Icons,10,10,1,assets/animations/UI NEW/Generic/Icons/spr_ui_generic_icon_itemgrowthduration.meta.toml
spr_ui_generic_icon_levelstring,[icon:spr_ui_generic_icon_levelstring],UI/_GENERIC,11,3,1,assets/animations/UI/_GENERIC/spr_ui_generic_icon_levelstring.meta.toml
spr_ui_generic_icon_museum_off,[icon:spr_ui_generic_icon_museum_off],UI NEW/Generic/Icons,19,10,1,assets/animations/UI NEW/Generic/Icons/spr_ui_generic_icon_museum_off.meta.toml
spr_ui_generic_icon_museum_on,[icon:spr_ui_generic_icon_museum_on],UI NEW/Generic/Icons,19,10,1,assets/animations/UI NEW/Generic/Icons/spr_ui_generic_icon_museum_on.meta.toml
spr_ui_generic_icon_npc_adeline,[icon:spr_ui_generic_icon_npc_adeline],UI NEW/Generic/Icons/NPC,24,20,1,assets/animations/UI NEW/Generic/Icons/NPC/spr_ui_generic_icon_npc_adeline.meta.toml
spr_ui_generic_icon_npc_balor,[icon:spr_ui_generic_icon_npc_balor],UI NEW/Generic/Icons/NPC,24,20,1,assets/animations/UI NEW/Generic/Icons/NPC/spr_ui_generic_icon_npc_balor.meta.toml
spr_ui_generic_icon_npc_caldarus,[icon:spr_ui_generic_icon_npc_caldarus],UI NEW/Generic/Icons/NPC,24,20,1,assets/animations/UI NEW/Generic/Icons/NPC/spr_ui_generic_icon_npc_caldarus.meta.toml
spr_ui_generic_icon_npc_celine,[icon:spr_ui_generic_icon_npc_celine],UI NEW/Generic/Icons/NPC,24,20,1,assets/animations/UI NEW/Generic/Icons/NPC/spr_ui_generic_icon_npc_celine.meta.toml
